id,text,chars,width,height,area,char_size,pos_x,pos_y,aspect,layout,label
Deve-007-024,"3.1 Setup and ConfigurationTo make this design work properly, it must be set up and configured properly. To configure this system,all necessary frameworks are installed; ROS [29] and Xbox Kinect 360 SDK, then communication betweenthe sensors is established. To ensure proper synchronisation, data is transmitted from the sensor to theprocessing unit. The data obtained from the infrared sensor is reduced by a method called Z-Axis Filtering,which involves cutting off parts of a generated depth image beyond a specified depth. This process helpsreduce the amount of information to be processed while making the hand the major object in scope.While this technique is for collecting real-time data for processing, to develop the models, a dataset of2000 infrared images [30] was used in training and testing.",806,0.763072,0.175505,0.133923,0.000166,0.499183,0.75947,4.347863, h,header
Deve-007-025,COPYRIGHT Ã‚Â© SOCIETY FOR SCIENCE AND EDUCATION UNITED KINGDOM,60,0.47549,0.011364,0.005403,9e-05,0.484477,0.936237,41.843269, h,body
Deve-007-026,34,2,0.017974,0.008838,0.000159,7.9e-05,0.878268,0.936237,2.033623, h,body
Deve-008-000,"Agbotiname Lucky Imoize, Aanuoluwapo Eberechukwu Babajide; Development of an Infrared-Based Sensor for Finger MovementDetection, Journal of Biomedical Engineering and Medical Imaging, Volume 6, No 4, Aug (2019), pp 29-44",220,0.795752,0.030303,0.024114,0.00011,0.523693,0.07197,26.259808, h,body
Deve-008-001,"3.2 Static object detection algorithm using Haar-like FeaturesConsidering a native RGB image, Haar-like features are generated features that are a representation ofpixel intensities up to a particular location in an image, this implies that Haar-like features can becalculated fast and easily since they are only mathematical sums based on the concept of integral images[1]. Because of the speed and lightweight of Haar-like features, it is majorly used as an algorithm for imageobject detection, this use case is similar to this design since all hands can be classified as objects.",582,0.763072,0.118687,0.090567,0.000156,0.499183,0.15404,6.429286, h,header
Deve-008-002,"To use this technique, the Haar-like features algorithm is deployed to select eigenvectors from a datasetof infrared images of a hand and then store this data in a cascade (Haar-cascade). The Haar-cascade isthen employed in identifying selected eigenvectors in subsequent images to determine if a hand exists ornot.",315,0.763072,0.070707,0.053955,0.000171,0.499183,0.260101,10.79202, h,header
Deve-008-003,"3.3 Dynamic object detection using a convolutional neural networkBeing born from machine learning in Al and based on ANN, deep learning is an algorithm that uses multiplelayers to identify high-level features in data [31]. Deep learning algorithms can be used in any field wheredata of past events applies to generate predictive models with high levels of accuracy. To be implementedin this design, a deep learning model is trained to detect hands and fingers in infrared images by feedinga large enough dataset of hand images. A deep learning model is used to extract features from severalsample infrared images of hands and then recognise these features in subsequent images. The model canbe trained to identify hands and fingers distinctly.",743,0.763072,0.159091,0.121398,0.000163,0.499183,0.390152,4.796452, h,header
Deve-008-004,"3.4 Comparison of TechniquesTo compare the different techniques of hand detection, it is important to select appropriate metrics thatcover both strengths and weaknesses of all techniques being tested. The following detection andclassification metrics have thus been selected. The confusion matrix gives a depiction of the True Positives(TP), True Negatives (TN), False Positives (FP) and False Negatives (FN) [32]. For two sets of data, theconfusion matrix is shown in equation (1). The accuracy is the ratio of correct detections to totaldetections; the formula is given in equation (2). The precision is the ratio of true positives to selectedelements and is given in equation (3). The recall is the ratio of true positives to total positives and is givenin equation (4). The F1-mean score, given in equation (5), is the harmonic mean between precision andrecall. For testing under various sets of data, the weighted score, given in equation (6), gives an averagescore that lies heavily on the weights or count of the different sets.",1035,0.763072,0.217172,0.165718,0.00016,0.499183,0.589646,3.513679, h,header
Deve-008-005,[TP FNULTN TN,13,0.076797,0.027778,0.002133,0.000164,0.492647,0.741162,2.764708, h,body
Deve-008-006,-1,3,0.01634,0.012626,0.000206,6.9e-05,0.870915,0.742424,1.294111, h,body
Deve-008-007,TN+TP,5,0.044118,0.007576,0.000334,6.7e-05,0.513889,0.781566,5.823549, h,body
Deve-008-008,Accuracy,8,0.073529,0.016414,0.001207,0.000151,0.39951,0.789773,4.47964, h,body
Deve-008-009,-2,3,0.01634,0.013889,0.000227,7.6e-05,0.870915,0.789773,1.17647, h,body
Deve-008-010,TN+TP+FN+FP,11,0.096405,0.007576,0.00073,6.6e-05,0.513889,0.796717,12.725521, h,body
Deve-008-011,ÃÂ¢Ã ,2,0.013072,0.007576,9.9e-05,5e-05,0.542484,0.82702,1.725491, h,body
Deve-008-012,Precision =,11,0.091503,0.012626,0.001155,0.000105,0.464052,0.834596,7.247079, h,body
Deve-008-013,-3,3,0.01634,0.012626,0.000206,6.9e-05,0.870915,0.834596,1.294119, h,body
Deve-008-014,FP +TP,6,0.044118,0.008838,0.00039,6.5e-05,0.543301,0.842803,4.991617, h,body
Deve-008-015,-4,3,0.01634,0.013889,0.000227,7.6e-05,0.870915,0.880682,1.176468, h,body
Deve-008-016,TPRecall,8,0.106209,0.017677,0.001877,0.000235,0.504085,0.877525,6.008407, h,body
Deve-008-017,FN+TPF1 Mean Score = 2 x,24,0.20915,0.030303,0.006338,0.000264,0.46732,0.89899,6.901958, h,body
Deve-008-018,precisionxrecallprecision+recall,32,0.107843,0.027778,0.002996,9.4e-05,0.593137,0.907828,3.882354, h,body
Deve-008-019,-5,3,0.01634,0.012626,0.000206,6.9e-05,0.870915,0.907828,1.294111, h,body
Deve-008-020,URL: ,5,0.318627,0.013889,0.004425,0.000885,0.477941,0.938763,22.941158, h,body
Deve-008-021,35,2,0.014706,0.008838,0.00013,6.5e-05,0.85866,0.9375,1.663859, h,body
Deve-009-000,"JOURNAL OF BIOMEDICAL ENGINEERING AND MEDICAL IMAGING, Volume 6, No 4, August 2019",82,0.651961,0.012626,0.008232,0.0001,0.497549,0.064394,51.635291, h,body
Deve-009-001,Ã‘Æ’ÃÂ¿,2,0.014706,0.007576,0.000111,5.6e-05,0.590686,0.088384,1.94118, h,body
Deve-009-002,-6,3,0.01634,0.013889,0.000227,7.6e-05,0.870915,0.099116,1.176468, h,body
Deve-009-003,1=1 scoreixcountiWeighted Average of n sets =,45,0.370915,0.027778,0.010303,0.000229,0.518791,0.097222,13.352943, h,body
Deve-009-004,Xi=1 counti4 Results and Discussion,35,0.29902,0.040404,0.012082,0.000345,0.528595,0.117424,7.400737, h,header
Deve-009-005,"4.1 Static Object Detection Using Haar-Like FeaturesHands were detected using Haar-Like Features, which was written in Python programming language. Theresults include but not limited to the successful detection of hands in different positions. Each distinctposition had to be trained into the detection model as an XML file before being loaded into the pythoncode. A sample of a real-time image is as shown in Figure 4. The python code to run the model whichimplements the Haar-like feature detection is wireless. Figure 5 shows the Confusion Matrix for usingHaar-like features. The Precision, Recall, F1-score and weighted scores are calculated using equations (26) in Table 1. The confusion matrix from equation (1) generated for the results of the metrics is given inequation (7).",783,0.764706,0.176768,0.135175,0.000173,0.5,0.238636,4.32605, h,header
Deve-009-006,cursuspydery],13,0.06536,0.006313,0.000413,3.2e-05,0.617647,0.36553,10.35298, h,body
Deve-009-007,4x Flexplorer,13,0.044118,0.007576,0.000334,2.6e-05,0.701797,0.375,5.823521, h,body
Deve-009-008,Namefostxml,11,0.027778,0.013889,0.000386,3.5e-05,0.719771,0.395833,1.999993, h,body
Deve-009-009,hand.xmlhistory internal.pyhistory.py,37,0.044118,0.022727,0.001003,2.7e-05,0.737745,0.415404,1.941178, h,body
Deve-009-010,langconfigO palm.xmlsmile.xml,29,0.034314,0.020202,0.000693,2.4e-05,0.724673,0.435606,1.698529, h,body
Deve-009-011,Video,5,0.013072,0.005051,6.6e-05,1.3e-05,0.496732,0.45202,2.588238, h,caption
Deve-009-012,X,1,0.004902,0.003788,1.9e-05,1.9e-05,0.762255,0.452652,1.294104, h,caption
Deve-009-013,CONCEEditor: Users balspyder Dr.DY,34,0.23366,0.018939,0.004425,0.00013,0.343954,0.369318,12.337264, h,body
Deve-009-014,unified. temp.py Homework solution.py X13. codiny utf-8,55,0.145425,0.015151,0.002203,4e-05,0.309641,0.387626,9.59805, h,body
Deve-009-015,"Spyder EditorThis is a temporary script file.7Import cv290v2._version_1011 hand caseadet.V2.Cascadeclassifier('pala,12 hand cascade2 - V2.Cascadeclassifier('fist.)13 hand_cascade3 - cv2.CascadeClassifier hand, al'34 def detect(gray, frore):15 hands hand_cascade3.detectMultiscale gray, 1.3, 5)16 fists - hand cascade2.detectMultiscale gray, 1.3, 5)12 palms - hand cascadel.detectMultiscale(gray, 1.3, 5",402,0.189542,0.083333,0.015795,3.9e-05,0.328431,0.440657,2.27451, h,header
Deve-009-016,"for (x, y, W, n) in hands:",26,0.083333,0.006313,0.000526,2e-05,0.296569,0.482955,13.200063, h,body
Deve-009-017,"CV2.rectangle(frame, (x, y), (x, yeh), (255, 9, *), )20 for (x, y, , ) in fists:23",82,0.215686,0.015151,0.003268,4e-05,0.341503,0.493687,14.235308, h,body
Deve-009-018,"cv2.rectangle(frame, (x, y). (x, yth). (255, 0, 0), 2)22 for (x, y, M, h) in pales:23 ev2.rectangle(frame, (x, y), (x, yoh), (255, , ), 2)24 return franc252627 video_capture - cv2.videocapture()28 while True:29 frame - video_capture.read()30 gray .cv2.cvtColor(franc, CV2.COLOR_BGRZGRAY)",287,0.215686,0.055556,0.011983,4.2e-05,0.341503,0.52399,3.882355, h,header
Deve-009-019,"canvas - detect(gray, frane)32 cv2.inshow Video, canvas)",56,0.112745,0.011364,0.001281,2.3e-05,0.290033,0.556187,9.921575, h,body
Deve-009-020,if cv2.waitKey(1) & exFF - ord(a):,34,0.117647,0.006313,0.000743,2.2e-05,0.315359,0.563763,18.635267, h,body
Deve-009-021,break35 video capture.release()36 cv2.destroyal Windows(),57,0.081699,0.016414,0.001341,2.4e-05,0.276144,0.575126,4.977388, h,body
Deve-009-022,Figure 4: Hand Detection Using (Haar Cascades) Haar-Like Features,65,0.45098,0.013889,0.006264,9.6e-05,0.511438,0.638258,32.470586, h,body
Deve-009-023,CMATRIX,7,0.058824,0.015152,0.000891,0.000127,0.303922,0.766414,3.882346, h,body
Deve-009-024,208 0 0 1 0 0 0 2 0 0,21,0.292484,0.012626,0.003693,0.000176,0.505719,0.691919,23.164656, h,body
Deve-009-025,0 210 0 0 0 6 0 1 0 00 0 185 8 0 0 0 2 00 0 9 181 0 0 0 0 1 00 2 0 0 182 3 0 0 0 00 5 0 0 0 188 0 1 0 00 0 0 1 0 180 0 02 1 0 0 0 0 0 196 0 00 0 1 0 1 0 5 0 213 00 0 0 0 0 0 0 0 0 200,183,0.287582,0.145202,0.041757,0.000228,0.517974,0.775884,1.980562, h,header
Deve-009-026,-7,3,0.017974,0.018939,0.00034,0.000113,0.871732,0.765783,0.949021, v,body
Deve-009-027,COPYRIGHT Ã‚Â© SOCIETY FOR SCIENCE AND EDUCATION UNITED KINGDOM,60,0.47549,0.011364,0.005403,9e-05,0.484477,0.936237,41.843269, h,body
Deve-009-028,36,2,0.01634,0.008838,0.000144,7.2e-05,0.879085,0.936237,1.848745, h,body
Deve-010-000,"Agbotiname Lucky Imoize, Aanuoluwapo Eberechukwu Babajide; Development of an Infrared-Based Sensor for Finger MovementDetection, Journal of Biomedical Engineering and Medical Imaging, Volume 6, No 4, Aug (2019), pp 29-44",220,0.795752,0.030303,0.024114,0.00011,0.523693,0.07197,26.259808, h,body
Deve-010-001,Table 1: Metrics for Haar-Like Features,39,0.261438,0.010101,0.002641,6.8e-05,0.498366,0.10101,25.882351, h,body
Deve-010-002,Support,7,0.066994,0.013889,0.00093,0.000133,0.758987,0.143308,4.823535, h,body
Deve-010-003,211,3,0.02451,0.008838,0.000217,7.2e-05,0.760621,0.159722,2.773113, h,body
Deve-010-004,217,3,0.02451,0.008838,0.000217,7.2e-05,0.760621,0.177399,2.773113, h,body
Deve-010-005,195,3,0.02451,0.010101,0.000248,8.3e-05,0.760621,0.194444,2.426478, h,body
Deve-010-006,191,3,0.02451,0.008838,0.000217,7.2e-05,0.760621,0.212753,2.773116, h,body
Deve-010-007,Classification Report for Haar-Like FeaturesGesture Class,57,0.406863,0.030303,0.012329,0.000216,0.451797,0.133838,13.42647, h,body
Deve-010-008,Precision Recall F1-scorePalm_Forward (1),41,0.488562,0.034091,0.016656,0.000406,0.437091,0.152146,14.331153, h,body
Deve-010-009,0.990.99,8,0.122549,0.011364,0.001393,0.000174,0.499183,0.159722,10.784318, h,body
Deve-010-010,0.99Index_Forward (2),21,0.473856,0.032828,0.015556,0.000741,0.429739,0.169192,14.434391, h,body
Deve-010-011,0.960.97,8,0.122549,0.012626,0.001547,0.000193,0.500817,0.17803,9.705885, h,body
Deve-010-012,0.96Fist (3),12,0.473856,0.044192,0.020941,0.001745,0.429739,0.1875,10.72269, h,header
Deve-010-013,0.940.95,8,0.120915,0.011364,0.001374,0.000172,0.5,0.195076,10.640519, h,body
